trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
555,False,"{'a': 0.5, 'e': 0.12148068500391278}",25,3,18.837101330422144,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
556,False,"{'a': 0.5, 'e': 0.12123796643338167}",25,13,8.890167086058256,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.12099573281487794}",20,0,23.386249621322996,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
558,False,"{'a': 0.5, 'e': 0.12075398317946678}",30,8,22.28149231619579,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
559,False,"{'a': 0.5, 'e': 0.12051271656014939}",20,14,11.493309891719058,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.5, 'e': 0.12027193199185889}",30,19,8.085962073710409,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.12003162851145674}",20,8,20.906654185235336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.11979180515772866}",20,13,-20.502165109937685,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
563,False,"{'a': 0.5, 'e': 0.11955246097138093}",30,18,-13.623125224929732,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
564,False,"{'a': 0.5, 'e': 0.11931359499503649}",30,21,16.16945944181888,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.11907520627323114}",20,5,23.003534747534605,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.11883729385240963}",20,10,1.476398611290736,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.11859985678092198}",20,15,8.822060468510296,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.5, 'e': 0.1183628941090196}",20,14,9.54344982675804,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.5, 'e': 0.11812640488885147}",35,24,8.438649390568319,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.11789038817446038}",20,6,20.568040364846766,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.11765484302177918}",20,8,17.745388828662616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.11741976848862695}",35,10,21.869322760720074,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.11718516363470523}",20,13,12.338075567247152,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.11695102752159431}",20,0,16.342811067541117,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
575,False,"{'a': 0.5, 'e': 0.1167173592127494}",35,25,-0.5309163949260836,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.11648415777349694}",20,8,21.92134879868726,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.11625142227103091}",25,6,18.25885399734579,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.11601915177440901}",20,0,21.19878732256551,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.11578734535454883}",20,8,23.902706363850193,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.11555600208422448}",35,10,-14.749286447841753,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
581,False,"{'a': 0.5, 'e': 0.11532512103806254}",20,10,17.235572968211276,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.1150947012925385}",35,19,-12.60547134383653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
583,False,"{'a': 0.5, 'e': 0.11486474192597312}",30,16,7.042103999522909,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.1146352420185286}",20,14,10.568737456471972,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.11440620065220497}",25,0,-21.636158627924537,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
586,False,"{'a': 0.5, 'e': 0.1141776169108365}",20,10,8.185636282239736,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.1139494898800879}",25,19,10.714344616486173,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.11372181864745078}",20,14,10.416452844594591,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.11349460230223986}",20,13,6.319286883770865,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.11326783993558948}",20,6,27.427984360008136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.5, 'e': 0.11304153064044987}",20,13,15.185414966531972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.11281567351158354}",20,0,30.97837483690939,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
593,False,"{'a': 0.5, 'e': 0.11259026764556168}",20,11,19.270485804310333,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.11236531214076054}",35,14,38.1063649516759,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.11214080609735774}",20,0,19.81723883688949,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
596,False,"{'a': 0.5, 'e': 0.11191674861732889}",20,0,22.39296232594141,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
597,False,"{'a': 0.5, 'e': 0.1116931388044437}",30,20,19.4206150368032,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.5, 'e': 0.11146997576426268}",25,16,20.213229178814437,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.11124725860413333}",20,0,20.365351545842167,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
600,False,"{'a': 0.5, 'e': 0.11102498643318671}",25,8,15.674627055444553,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.1108031583623339}",20,10,5.790312779139649,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.11058177350426225}",20,6,24.62381515277071,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.11036083097343205}",20,15,2.9311842864566997,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.11014032988607292}",20,2,31.263381523814918,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.10992026936018015}",30,13,30.031606911467637,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.10970064851551141}",25,19,14.113747197851172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.10948146647358299}",25,13,22.449638672891876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.10926272235766643}",20,14,11.955498153454041,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.10904441529278501}",20,8,6.561250647502769,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.10882654440571013}",25,1,9.159969223800386,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
611,False,"{'a': 0.5, 'e': 0.10860910882495799}",25,11,15.018115263319402,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.10839210768078596}",20,7,23.37367246135957,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 0.10817554010518916}",30,4,7.28617598336413,"{0: 24, 1: 1, 2: 0, 3: 1, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.10795940523189704}",20,8,26.05109102162374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.10774370219636978}",20,0,19.396467301759657,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
616,False,"{'a': 0.5, 'e': 0.10752843013579497}",20,10,16.083291828030152,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.10731358818908406}",20,8,24.816324350622143,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.107099175496869}",20,0,13.128643338055662,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
619,False,"{'a': 0.5, 'e': 0.10688519120149872}",25,7,31.958152693331733,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.10667163444703576}",30,6,41.40689416237715,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.5, 'e': 0.10645850437925282}",20,10,15.704861496468078,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.10624580014562936}",25,11,14.233999820206677,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.10603352089534814}",30,20,18.79904762531996,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.10582166577929183}",20,9,14.41391554756346,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.10561023395003978}",20,8,-14.20087266342047,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.10539922456186433}",25,0,15.521892662543806,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
627,False,"{'a': 0.5, 'e': 0.10518863677072768}",30,11,28.0984681655676,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.10497846973427834}",30,12,14.127524479948299,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.10476872261184793}",20,12,16.365108611984994,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.10455939456444763}",20,14,11.668334488704435,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.10435048475476504}",20,14,11.280099555702568,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.10414199234716057}",30,2,-29.415348414711175,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 1}",1
633,False,"{'a': 0.5, 'e': 0.10393391650766436}",20,0,30.87993688156898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.10372625640397273}",30,0,29.829379098683937,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
635,False,"{'a': 0.5, 'e': 0.10351901120544504}",25,15,19.37445541436213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.10331218008310021}",20,0,9.030331673887218,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
637,False,"{'a': 0.5, 'e': 0.10310576220961346}",20,5,20.36232098533456,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.10289975675931301}",30,3,-3.949791813779436,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 1}",1
639,False,"{'a': 0.5, 'e': 0.10269416290817679}",25,14,1.0723303361262455,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.10248897983382914}",20,12,14.657544178767544,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.10228420671553747}",25,0,5.456907015898287,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
642,False,"{'a': 0.5, 'e': 0.10207984273420903}",25,0,27.456202489302193,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
643,False,"{'a': 0.5, 'e': 0.10187588707238765}",20,0,19.51523936188423,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
644,False,"{'a': 0.5, 'e': 0.10167233891425041}",35,27,14.238019044063282,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.10146919744560437}",25,11,26.533091854330316,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.10126646185388341}",35,21,29.007238226632026,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.10106413132814487}",20,10,16.750843148992136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.10086220505906641}",25,16,15.205289725417439,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.10066068223894269}",35,19,28.175586163934753,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.10045956206168212}",20,12,14.514252904398287,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.10025884372280373}",20,3,-31.8364572121756,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
652,False,"{'a': 0.5, 'e': 0.10005852641943393}",20,0,7.9803573358889075,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
653,False,"{'a': 0.5, 'e': 0.09985860935030322}",20,3,25.24949536722786,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.09965909171574304}",25,12,18.163533164087294,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.0994599727176826}",20,6,24.33982216842958,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.09926125155964564}",20,12,17.423442574586446,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.0990629274467473}",25,16,14.54026012672777,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.09886499958569081}",30,15,16.925595677349857,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.09866746718476448}",30,17,25.8095831953214,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.09847032945383845}",25,13,6.837491480897074,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.5, 'e': 0.09827358560436153}",20,6,0.35177554357998697,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.09807723484935806}",30,20,18.136652051129765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.09788127640342477}",20,8,20.481732201839304,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.09768570948272756}",30,14,25.181757176801057,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.09749053330499856}",25,6,-14.106310023803676,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
666,False,"{'a': 0.5, 'e': 0.09729574708953277}",20,0,20.235727645665786,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
667,False,"{'a': 0.5, 'e': 0.09710135005718507}",25,9,-1.218419382632561,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
668,False,"{'a': 0.5, 'e': 0.09690734143036704}",35,18,18.457491757384325,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.09671372043304396}",30,12,-18.664880644350777,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
670,False,"{'a': 0.5, 'e': 0.09652048629073157}",25,3,25.46451239756475,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.09632763823049302}",25,18,12.05487825729294,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.09613517548093582}",30,12,27.74913786167043,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.09594309727220876}",20,10,19.026108185276396,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.09575140283599869}",25,9,27.955266814386608,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.5, 'e': 0.09556009140552763}",20,8,20.75715867799949,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.5, 'e': 0.09536916221554963}",20,12,8.323533597179042,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.09517861450234762}",25,11,27.618761305204533,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.09498844750373053}",20,7,-15.364786998105943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
679,False,"{'a': 0.5, 'e': 0.09479866045903011}",20,13,12.495302731215352,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.09460925260909793}",30,16,10.042771539916785,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.09442022319630235}",30,20,9.880207617845048,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.09423157146452542}",25,0,41.24675509874972,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
683,False,"{'a': 0.5, 'e': 0.09404329665915999}",20,12,19.069705803743858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.0938553980271066}",20,10,5.3999511978136745,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.09366787481677046}",20,15,7.20216324502962,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.09348072627805847}",25,19,11.149597927720986,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.09329395166237624}",20,12,3.9935859553809125,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.09310755022262504}",20,11,-8.851617398414659,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
689,False,"{'a': 0.5, 'e': 0.09292152121319888}",20,10,5.441921523671433,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.09273586388998147}",25,15,19.0522976898183,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.09255057751034326}",20,9,12.801040481235315,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.0923656613331385}",20,6,26.906229775361634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.09218111461870225}",25,8,26.269557134153946,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.09199693662884735}",25,17,17.211926866498075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.09181312662686163}",25,19,14.314977328958502,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.09162968387750485}",20,3,22.887308033717126,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.09144660764700574}",20,12,8.748092686359227,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.09126389720305915}",20,0,0.9447252216310835,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 0.09108155181482307}",25,17,13.115082389566393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.09089957075291567}",35,9,34.3194144486209,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.0907179532894125}",20,15,10.01408018058411,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.09053669869784343}",20,9,18.447990905336326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.09035580625318988}",25,10,26.996512094643748,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.0901752752318818}",20,12,4.217986359847091,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.08999510491179492}",20,5,28.026965126573177,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 0.08981529457224766}",20,10,18.841869186181082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.08963584349399843}",25,14,11.11473857332044,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.08945675095924269}",35,20,4.9839374019415565,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.08927801625161008}",25,10,14.51103722411895,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.08909963865616151}",25,7,20.23128025475637,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.08892161745938634}",25,12,20.294910535232706,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.0887439519491996}",25,11,15.090224851120745,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.5, 'e': 0.08856664141493896}",30,9,29.273488374643357,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.08838968514736208}",25,19,11.304156125204369,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.08821308243864363}",25,13,12.107284535677396,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.08803683258237258}",20,13,13.691121415106359,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.08786093487354922}",25,20,7.89825432859894,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.0876853886085825}",20,8,11.091012301762216,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.08751019308528714}",25,0,35.24956565563699,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
720,False,"{'a': 0.5, 'e': 0.0873353476028808}",25,0,28.594304230289275,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
721,False,"{'a': 0.5, 'e': 0.0871608514619813}",20,8,21.444323784856984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 0.08698670396460388}",20,11,15.263913320971286,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.0868129044141583}",25,6,27.558527297900515,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.08663945211544612}",20,10,8.841469882505812,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.08646634637465793}",20,11,5.438392816951608,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.08629358649937051}",30,7,17.41699687420542,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.08612117179854417}",20,10,16.662177535269304,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.08594910158251984}",25,10,26.639185217091995,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.08577737516301644}",20,0,20.071765915649447,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
730,False,"{'a': 0.5, 'e': 0.08560599185312806}",25,3,6.905395858575051,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.08543495096732123}",20,14,10.5793670060723,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.08526425182143219}",20,6,13.07902777358569,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.08509389373266413}",20,13,5.473290172037305,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.08492387601958444}",20,6,30.584737133369636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.08475419800212207}",20,11,15.415033715781156,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.5, 'e': 0.0845848590015647}",25,4,36.620473651053985,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.5, 'e': 0.08441585834055614}",20,10,12.817829881442202,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.5, 'e': 0.08424719534309348}",20,14,-10.901640310262323,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
739,False,"{'a': 0.5, 'e': 0.08407886933452453}",35,18,29.524598500442735,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
